"trial","word","ink","cond","corr","rt","ID","coat","wordRepeat","inkRepeat","AGCond","LastCond","location"
36,"RED","red","congruent",1,417.269427388,110,"n","n","y","Neu","Neu",3
37,"BLUE","red","incongruent",1,850.944040852,110,"n","n","y","Inc","Neu",3
38,"BLUE","blue","congruent",1,450.407017866,110,"n","y","n","Neu","Inc",3
39,"XXXX","blue","neutral",1,684.257110188,110,"n","n","y","Neu","Neu",3
40,"XXXX","red","neutral",1,617.036845753,110,"n","y","n","Neu","Neu",3
41,"BLUE","blue","congruent",1,616.997707868,110,"n","n","n","Neu","Neu",3
42,"RED","blue","incongruent",1,916.266118307,110,"n","n","y","Inc","Neu",3
43,"BLUE","blue","congruent",1,383.470984234,110,"n","n","y","Neu","Inc",3
44,"BLUE","blue","congruent",1,451.281845642,110,"n","y","y","Neu","Neu",3
45,"RED","blue","incongruent",1,416.827682668,110,"n","n","y","Inc","Neu",3
46,"BLUE","red","incongruent",1,484.201290586,110,"n","n","n","Inc","Inc",3
47,"RED","blue","incongruent",1,883.918022184,110,"n","n","n","Inc","Inc",3
48,"XXXX","red","neutral",1,434.125982254,110,"n","n","n","Neu","Inc",3
49,"XXXX","blue","neutral",1,384.551446245,110,"n","y","n","Neu","Neu",3
50,"BLUE","red","incongruent",1,400.392020369,110,"n","n","n","Inc","Neu",3
51,"XXXX","blue","neutral",1,334.308358331,110,"n","n","n","Neu","Inc",3
52,"RED","red","congruent",1,449.884110189,110,"n","n","n","Neu","Neu",3
53,"BLUE","red","incongruent",0,734.661561626,110,"n","n","y","Inc","Neu",3
54,"RED","red","congruent",1,767.900846447,110,"n","n","y","Neu","Inc",3
55,"RED","blue","incongruent",1,900.115328404,110,"n","y","n","Inc","Neu",3
56,"RED","blue","incongruent",1,700.863439299,110,"n","y","y","Inc","Inc",3
57,"BLUE","red","incongruent",1,1100.48457181,110,"n","n","n","Inc","Inc",3
58,"BLUE","red","incongruent",1,751.044933175,110,"n","y","y","Inc","Inc",3
59,"BLUE","blue","congruent",1,367.297096585,110,"n","y","n","Neu","Inc",3
60,"RED","red","congruent",1,450.969384226,110,"n","n","n","Neu","Neu",3
61,"BLUE","blue","congruent",1,367.435041553,110,"n","n","n","Neu","Neu",3
62,"XXXX","red","neutral",1,500.333153148,110,"n","n","n","Neu","Neu",3
63,"XXXX","red","neutral",1,500.762386582,110,"n","y","y","Neu","Neu",3
64,"XXXX","blue","neutral",1,568.481177717,110,"n","y","n","Neu","Neu",3
65,"XXXX","blue","neutral",1,417.385878594,110,"n","y","y","Neu","Neu",3
66,"XXXX","blue","neutral",1,518.121638583,110,"n","y","y","Neu","Neu",3
67,"XXXX","red","neutral",1,451.078777813,110,"n","y","n","Neu","Neu",3
68,"RED","red","congruent",1,534.18003743,110,"n","n","y","Neu","Neu",3
69,"RED","red","congruent",1,600.571990435,110,"n","y","y","Neu","Neu",3
70,"XXXX","red","neutral",1,533.207364992,110,"n","n","y","Neu","Neu",3
71,"RED","blue","incongruent",1,517.917608362,110,"n","n","n","Inc","Neu",3
72,"BLUE","blue","congruent",1,650.224160578,110,"n","n","y","Neu","Inc",3
73,"XXXX","red","neutral",1,434.476619135,110,"n","n","n","Neu","Neu",3
74,"RED","blue","incongruent",1,400.617223553,110,"n","n","n","Inc","Neu",3
75,"BLUE","red","incongruent",1,450.746426664,110,"n","n","n","Inc","Inc",3
76,"XXXX","red","neutral",1,467.40953777,110,"n","n","y","Neu","Inc",3
77,"RED","red","congruent",1,451.233083688,110,"n","n","y","Neu","Neu",3
78,"XXXX","blue","neutral",1,300.499970326,110,"n","n","n","Neu","Neu",3
79,"XXXX","blue","neutral",1,416.974930908,110,"n","y","y","Neu","Neu",3
80,"RED","blue","incongruent",1,466.363722386,110,"n","n","y","Inc","Neu",3
81,"RED","red","congruent",1,284.521451249,110,"n","y","n","Neu","Inc",3
82,"XXXX","blue","neutral",1,367.023773055,110,"n","n","n","Neu","Neu",3
83,"XXXX","red","neutral",1,500.693734895,110,"n","y","n","Neu","Neu",3
84,"BLUE","blue","congruent",1,534.485120384,110,"n","n","n","Neu","Neu",3
85,"RED","red","congruent",1,367.762259863,110,"n","n","n","Neu","Neu",3
86,"BLUE","red","incongruent",1,1450.0708171,110,"n","n","y","Inc","Neu",3
87,"RED","red","congruent",1,450.19304275,110,"n","n","y","Neu","Inc",3
88,"XXXX","blue","neutral",1,733.411395209,110,"n","n","n","Neu","Neu",3
89,"RED","red","congruent",1,566.851502226,110,"n","n","n","Neu","Neu",3
90,"RED","blue","incongruent",1,884.309080138,110,"n","y","n","Inc","Neu",3
91,"BLUE","blue","congruent",1,1167.38820441,110,"n","n","y","Neu","Inc",3
92,"RED","blue","incongruent",1,1033.66851823,110,"n","n","y","Inc","Neu",3
93,"XXXX","red","neutral",1,566.779642526,110,"n","n","n","Neu","Inc",3
94,"BLUE","red","incongruent",1,583.224608097,110,"n","n","y","Inc","Neu",3
95,"RED","blue","incongruent",1,634.842333704,110,"n","n","n","Inc","Inc",3
96,"XXXX","blue","neutral",1,584.039445836,110,"n","n","y","Neu","Inc",3
97,"XXXX","blue","neutral",1,583.298392608,110,"n","y","y","Neu","Neu",3
98,"BLUE","red","incongruent",1,749.327678655,110,"n","n","n","Inc","Neu",3
99,"BLUE","red","incongruent",1,1682.86739477,110,"n","y","y","Inc","Inc",3
100,"XXXX","red","neutral",1,784.349020032,110,"n","n","y","Neu","Inc",3
101,"XXXX","red","neutral",1,551.047820394,110,"n","y","y","Neu","Neu",3
102,"XXXX","red","neutral",1,534.132237895,110,"n","y","y","Neu","Neu",3
103,"RED","red","congruent",1,433.920348019,110,"n","n","y","Neu","Neu",3
104,"XXXX","red","neutral",1,450.456421415,110,"n","n","y","Neu","Neu",3
105,"XXXX","blue","neutral",1,850.597253622,110,"n","y","n","Neu","Neu",3
106,"RED","red","congruent",1,501.068752739,110,"n","n","n","Neu","Neu",3
107,"XXXX","red","neutral",1,617.029788089,110,"n","n","y","Neu","Neu",3
108,"RED","blue","incongruent",1,1317.87847048,110,"n","n","n","Inc","Neu",3
109,"XXXX","red","neutral",1,483.999505974,110,"n","n","n","Neu","Inc",3
110,"XXXX","blue","neutral",1,584.220699122,110,"n","y","n","Neu","Neu",3
111,"BLUE","red","incongruent",1,883.798362935,110,"n","n","n","Inc","Neu",3
112,"BLUE","red","incongruent",1,650.750597095,110,"n","y","y","Inc","Inc",3
113,"XXXX","blue","neutral",1,750.548010459,110,"n","n","n","Neu","Inc",3
114,"RED","blue","incongruent",1,583.043996419,110,"n","n","y","Inc","Neu",3
115,"RED","blue","incongruent",1,468.104716274,110,"n","y","y","Inc","Inc",3
116,"XXXX","blue","neutral",1,533.467535613,110,"n","n","y","Neu","Inc",3
117,"RED","blue","incongruent",1,449.252129722,110,"n","n","y","Inc","Neu",3
118,"BLUE","red","incongruent",1,417.372084106,110,"n","n","n","Inc","Inc",3
119,"BLUE","blue","congruent",1,483.309460295,110,"n","y","n","Neu","Inc",3
120,"XXXX","red","neutral",1,450.920943098,110,"n","n","n","Neu","Neu",3
121,"BLUE","blue","congruent",1,450.079157963,110,"n","n","n","Neu","Neu",3
122,"BLUE","blue","congruent",1,617.440414993,110,"n","y","y","Neu","Neu",3
123,"XXXX","blue","neutral",1,516.206449087,110,"n","n","y","Neu","Neu",3
124,"RED","blue","incongruent",1,416.753256548,110,"n","n","y","Inc","Neu",3
125,"XXXX","blue","neutral",1,450.143318405,110,"n","n","y","Neu","Inc",3
126,"RED","red","congruent",1,417.381387379,110,"n","n","n","Neu","Neu",3
127,"RED","red","congruent",1,384.117400798,110,"n","y","y","Neu","Neu",3
128,"XXXX","blue","neutral",1,434.628037794,110,"n","n","n","Neu","Neu",3
129,"BLUE","red","incongruent",1,467.47786866,110,"n","n","n","Inc","Neu",3
130,"BLUE","blue","congruent",1,483.715275172,110,"n","y","n","Neu","Inc",3
131,"RED","blue","incongruent",1,499.466345442,110,"n","n","y","Inc","Neu",3
132,"RED","red","congruent",1,450.508712194,110,"n","y","n","Neu","Inc",3
133,"XXXX","blue","neutral",1,449.675588708,110,"n","n","n","Neu","Neu",3
134,"XXXX","red","neutral",1,450.2126117,110,"n","y","n","Neu","Neu",3
135,"BLUE","blue","congruent",1,334.595476364,110,"n","n","n","Neu","Neu",3
136,"RED","blue","incongruent",1,483.769811544,110,"n","n","y","Inc","Neu",3
137,"XXXX","blue","neutral",1,616.556925568,110,"n","n","y","Neu","Inc",3
138,"RED","red","congruent",1,533.831004577,110,"n","n","n","Neu","Neu",3
139,"BLUE","blue","congruent",1,434.313972379,110,"n","n","n","Neu","Neu",3
140,"XXXX","blue","neutral",1,551.29355492,110,"n","n","y","Neu","Neu",3
141,"XXXX","red","neutral",1,466.205246077,110,"n","y","n","Neu","Neu",3
142,"RED","blue","incongruent",1,517.743412725,110,"n","n","n","Inc","Neu",3
143,"BLUE","blue","congruent",1,499.824039958,110,"n","n","y","Neu","Inc",3
144,"BLUE","blue","congruent",1,416.582910548,110,"n","y","y","Neu","Neu",3
145,"RED","blue","incongruent",1,383.620478082,110,"n","n","y","Inc","Neu",3
146,"RED","blue","incongruent",1,383.813921857,110,"n","y","y","Inc","Inc",3
147,"BLUE","red","incongruent",1,466.646028377,110,"n","n","n","Inc","Inc",3
148,"BLUE","blue","congruent",1,399.594505943,110,"n","y","n","Neu","Inc",3
149,"RED","red","congruent",1,434.246283112,110,"n","n","n","Neu","Neu",3
150,"XXXX","red","neutral",1,500.2696343,110,"n","n","y","Neu","Neu",3
1,"RED","blue","incongruent",1,683.604919177,111,"n","n","n","Inc",NA,3
2,"BLUE","red","incongruent",1,501.225945845,111,"n","n","n","Inc","Inc",3
3,"BLUE","red","incongruent",1,684.221501127,111,"n","y","y","Inc","Inc",3
4,"RED","blue","incongruent",1,467.158028798,111,"n","n","n","Inc","Inc",3
5,"XXXX","blue","neutral",1,550.749474278,111,"n","n","y","Neu","Inc",3
6,"RED","blue","incongruent",1,850.878918005,111,"n","n","y","Inc","Neu",3
7,"XXXX","red","neutral",1,584.249892127,111,"n","n","n","Neu","Inc",3
8,"XXXX","red","neutral",1,516.81725659,111,"n","y","y","Neu","Neu",3
9,"XXXX","red","neutral",1,467.40504654,111,"n","y","y","Neu","Neu",3
10,"XXXX","red","neutral",1,484.19840337,111,"n","y","y","Neu","Neu",3
11,"XXXX","blue","neutral",1,417.405768356,111,"n","y","n","Neu","Neu",3
12,"XXXX","blue","neutral",1,467.86988902,111,"n","y","y","Neu","Neu",3
13,"BLUE","blue","congruent",1,400.329463926,111,"n","n","y","Neu","Neu",3
14,"XXXX","blue","neutral",1,382.710041275,111,"n","n","y","Neu","Neu",3
15,"XXXX","red","neutral",1,450.751559503,111,"n","y","n","Neu","Neu",3
16,"XXXX","blue","neutral",1,367.127392179,111,"n","y","n","Neu","Neu",3
17,"XXXX","red","neutral",1,434.172498586,111,"n","y","n","Neu","Neu",3
18,"XXXX","blue","neutral",1,367.040775571,111,"n","y","n","Neu","Neu",3
19,"RED","red","congruent",1,599.986205503,111,"n","n","n","Neu","Neu",3
20,"RED","red","congruent",1,633.420858881,111,"n","y","y","Neu","Neu",3
21,"RED","red","congruent",1,466.593096018,111,"n","y","y","Neu","Neu",3
22,"XXXX","red","neutral",1,467.614530426,111,"n","n","y","Neu","Neu",3
23,"RED","red","congruent",1,500.331549149,111,"n","n","y","Neu","Neu",3
24,"RED","red","congruent",1,517.026419664,111,"n","y","y","Neu","Neu",3
25,"BLUE","red","incongruent",1,483.310101903,111,"n","n","y","Inc","Neu",3
26,"RED","blue","incongruent",1,450.540792415,111,"n","n","n","Inc","Inc",3
27,"XXXX","blue","neutral",1,516.881737858,111,"n","n","y","Neu","Inc",3
28,"XXXX","red","neutral",1,500.635348886,111,"n","y","n","Neu","Neu",3
29,"BLUE","blue","congruent",1,466.350569506,111,"n","n","n","Neu","Neu",3
30,"BLUE","blue","congruent",1,600.371168228,111,"n","y","y","Neu","Neu",3
31,"XXXX","blue","neutral",1,467.149367149,111,"n","n","y","Neu","Neu",3
32,"RED","blue","incongruent",1,684.268979865,111,"n","n","y","Inc","Neu",3
33,"BLUE","blue","congruent",1,416.882219055,111,"n","n","y","Neu","Inc",3
34,"BLUE","blue","congruent",1,384.484398586,111,"n","y","y","Neu","Neu",3
35,"BLUE","blue","congruent",1,484.021320532,111,"n","y","y","Neu","Neu",3
36,"BLUE","red","incongruent",1,600.15494749,111,"n","y","n","Inc","Neu",3
37,"XXXX","red","neutral",1,550.229774613,111,"n","n","y","Neu","Inc",3
38,"RED","blue","incongruent",1,400.155268304,111,"n","n","n","Inc","Neu",3
39,"XXXX","blue","neutral",1,466.102910155,111,"n","n","y","Neu","Inc",3
40,"RED","red","congruent",1,499.709834359,111,"n","n","n","Neu","Neu",3
41,"RED","blue","incongruent",1,417.11897112,111,"n","y","n","Inc","Neu",3
42,"RED","blue","incongruent",1,383.646142276,111,"n","y","y","Inc","Inc",3
43,"BLUE","blue","congruent",1,467.5407459,111,"n","n","y","Neu","Inc",3
44,"RED","blue","incongruent",1,400.834085885,111,"n","n","y","Inc","Neu",3
45,"XXXX","blue","neutral",1,483.963896913,111,"n","n","y","Neu","Inc",3
46,"BLUE","blue","congruent",1,400.428591834,111,"n","n","y","Neu","Neu",3
47,"BLUE","red","incongruent",1,500.533012964,111,"n","y","n","Inc","Neu",3
48,"RED","blue","incongruent",1,383.863325391,111,"n","n","n","Inc","Inc",3
49,"BLUE","red","incongruent",1,617.873498035,111,"n","n","n","Inc","Inc",3
50,"XXXX","blue","neutral",1,583.783766429,111,"n","n","n","Neu","Inc",3
51,"BLUE","red","incongruent",1,699.975458629,111,"n","n","n","Inc","Neu",3
52,"RED","blue","incongruent",1,499.226706146,111,"n","n","n","Inc","Inc",3
53,"RED","red","congruent",1,516.982790563,111,"n","y","n","Neu","Inc",3
54,"XXXX","blue","neutral",1,483.618072074,111,"n","n","n","Neu","Neu",3
55,"BLUE","blue","congruent",1,383.834132401,111,"n","n","y","Neu","Neu",3
56,"RED","red","congruent",1,418.322942001,111,"n","n","n","Neu","Neu",3
57,"RED","blue","incongruent",1,434.30883954,111,"n","y","n","Inc","Neu",3
58,"BLUE","blue","congruent",1,400.781474309,111,"n","n","y","Neu","Inc",3
59,"BLUE","red","incongruent",0,566.977898328,111,"n","y","n","Inc","Neu",3
60,"BLUE","blue","congruent",1,550.160802144,111,"n","y","n","Neu","Inc",3
61,"BLUE","red","incongruent",0,533.173680742,111,"n","y","n","Inc","Neu",3
62,"BLUE","blue","congruent",1,633.765721315,111,"n","y","n","Neu","Inc",3
63,"RED","red","congruent",1,600.398436407,111,"n","n","n","Neu","Neu",3
64,"XXXX","blue","neutral",1,483.219635673,111,"n","n","n","Neu","Neu",3
65,"XXXX","blue","neutral",1,634.253661556,111,"n","y","y","Neu","Neu",3
66,"BLUE","red","incongruent",1,583.959886877,111,"n","n","n","Inc","Neu",3
67,"BLUE","red","incongruent",1,734.456889797,111,"n","y","y","Inc","Inc",3
68,"RED","red","congruent",1,567.479312274,111,"n","n","y","Neu","Inc",3
69,"XXXX","red","neutral",1,583.770292753,111,"n","n","y","Neu","Neu",3
70,"XXXX","red","neutral",1,567.087612697,111,"n","y","y","Neu","Neu",3
71,"BLUE","blue","congruent",1,467.515081706,111,"n","n","n","Neu","Neu",3
72,"XXXX","red","neutral",1,417.126991189,111,"n","n","n","Neu","Neu",3
73,"BLUE","red","incongruent",1,533.913129955,111,"n","n","y","Inc","Neu",3
74,"RED","blue","incongruent",1,416.765767834,111,"n","n","n","Inc","Inc",3
75,"RED","red","congruent",1,550.70552438,111,"n","y","n","Neu","Inc",3
76,"RED","red","congruent",1,533.095405,111,"n","y","y","Neu","Neu",3
77,"XXXX","blue","neutral",1,417.861628361,111,"n","n","n","Neu","Neu",3
78,"RED","red","congruent",1,517.301347209,111,"n","n","n","Neu","Neu",3
79,"BLUE","blue","congruent",1,500.23947889,111,"n","n","n","Neu","Neu",3
80,"BLUE","red","incongruent",1,533.869180043,111,"n","y","n","Inc","Neu",3
81,"RED","blue","incongruent",1,584.138252932,111,"n","n","n","Inc","Inc",3
82,"RED","red","congruent",1,517.435121757,111,"n","y","n","Neu","Inc",3
83,"RED","red","congruent",1,634.035836818,111,"n","y","y","Neu","Neu",3
84,"XXXX","red","neutral",1,651.472722995,111,"n","n","y","Neu","Neu",3
85,"RED","red","congruent",1,550.126155489,111,"n","n","y","Neu","Neu",3
86,"BLUE","blue","congruent",1,566.505035793,111,"n","n","n","Neu","Neu",3
87,"BLUE","blue","congruent",0,867.591111848,111,"n","y","y","Neu","Neu",3
88,"BLUE","blue","congruent",1,634.09646845,111,"n","y","y","Neu","Neu",3
89,"RED","blue","incongruent",1,601.523489953,111,"n","n","y","Inc","Neu",3
90,"RED","blue","incongruent",0,783.832207584,111,"n","y","y","Inc","Inc",3
91,"RED","blue","incongruent",1,850.439098096,111,"n","y","y","Inc","Inc",3
92,"BLUE","red","incongruent",1,918.246109868,111,"n","n","n","Inc","Inc",3
93,"BLUE","blue","congruent",1,634.097430855,111,"n","y","n","Neu","Inc",3
94,"BLUE","red","incongruent",1,634.273230491,111,"n","y","n","Inc","Neu",3
95,"XXXX","red","neutral",1,784.591225733,111,"n","n","y","Neu","Inc",3
96,"RED","red","congruent",1,650.473423942,111,"n","n","y","Neu","Neu",3
97,"BLUE","red","incongruent",1,917.679893872,111,"n","n","y","Inc","Neu",3
98,"BLUE","red","incongruent",1,700.046035112,111,"n","y","y","Inc","Inc",3
99,"XXXX","blue","neutral",1,633.774382979,111,"n","n","n","Neu","Inc",3
100,"XXXX","red","neutral",1,600.390416352,111,"n","y","n","Neu","Neu",3
101,"RED","blue","incongruent",1,583.783766444,111,"n","n","n","Inc","Neu",3
102,"BLUE","red","incongruent",1,718.115222553,111,"n","n","n","Inc","Inc",3
103,"RED","red","congruent",1,400.753564507,111,"n","n","y","Neu","Inc",3
104,"XXXX","blue","neutral",1,601.288662685,111,"n","n","n","Neu","Neu",3
105,"RED","red","congruent",1,567.143432301,111,"n","n","n","Neu","Neu",3
106,"BLUE","red","incongruent",1,534.148919614,111,"n","n","y","Inc","Neu",3
107,"XXXX","blue","neutral",1,749.989493721,111,"n","n","n","Neu","Inc",3
108,"BLUE","red","incongruent",1,567.665698371,111,"n","n","n","Inc","Neu",3
109,"RED","blue","incongruent",1,650.476952753,111,"n","n","n","Inc","Inc",3
110,"XXXX","red","neutral",1,467.262931139,111,"n","n","n","Neu","Inc",3
111,"XXXX","red","neutral",1,651.224742833,111,"n","y","y","Neu","Neu",3
112,"XXXX","red","neutral",1,550.708411582,111,"n","y","y","Neu","Neu",3
113,"RED","red","congruent",1,566.837707738,111,"n","n","y","Neu","Neu",3
114,"XXXX","red","neutral",1,550.801444246,111,"n","n","y","Neu","Neu",3
115,"XXXX","blue","neutral",1,600.452331186,111,"n","y","n","Neu","Neu",3
116,"XXXX","red","neutral",1,500.097363489,111,"n","y","n","Neu","Neu",3
117,"XXXX","blue","neutral",1,501.05207102,111,"n","y","n","Neu","Neu",3
118,"BLUE","red","incongruent",1,517.667703389,111,"n","n","n","Inc","Neu",3
119,"RED","blue","incongruent",1,433.852979535,111,"n","n","n","Inc","Inc",3
120,"XXXX","red","neutral",1,600.732391569,111,"n","n","n","Neu","Inc",3
121,"XXXX","blue","neutral",1,500.509273596,111,"n","y","n","Neu","Neu",3
122,"XXXX","red","neutral",1,516.926970959,111,"n","y","n","Neu","Neu",3
123,"RED","red","congruent",1,533.321249779,111,"n","n","y","Neu","Neu",3
124,"BLUE","blue","congruent",1,417.369517687,111,"n","n","n","Neu","Neu",3
125,"RED","red","congruent",1,701.063940694,111,"n","n","n","Neu","Neu",3
126,"XXXX","blue","neutral",1,383.565941709,111,"n","n","n","Neu","Neu",3
127,"BLUE","red","incongruent",1,699.606856826,111,"n","n","n","Inc","Neu",3
128,"XXXX","red","neutral",1,551.1065272,111,"n","n","y","Neu","Inc",3
129,"RED","blue","incongruent",1,683.140076697,111,"n","n","n","Inc","Neu",3
130,"BLUE","red","incongruent",1,517.656154509,111,"n","n","n","Inc","Inc",3
131,"XXXX","blue","neutral",1,550.360982743,111,"n","n","n","Neu","Inc",3
132,"XXXX","blue","neutral",1,499.649202728,111,"n","y","y","Neu","Neu",3
133,"RED","red","congruent",1,750.922707506,111,"n","n","n","Neu","Neu",3
134,"RED","blue","incongruent",1,400.73912841,111,"n","y","n","Inc","Neu",3
135,"BLUE","blue","congruent",1,566.670890563,111,"n","n","y","Neu","Inc",3
136,"RED","red","congruent",1,783.88481916,111,"n","n","n","Neu","Neu",3
137,"RED","red","congruent",1,567.2576379,111,"n","y","y","Neu","Neu",3
138,"BLUE","red","incongruent",1,500.354967706,111,"n","n","y","Inc","Neu",3
139,"BLUE","blue","congruent",1,449.988691718,111,"n","y","n","Neu","Inc",3
140,"RED","blue","incongruent",1,651.143259063,111,"n","n","y","Inc","Neu",3
141,"BLUE","red","incongruent",1,500.121102858,111,"n","n","n","Inc","Inc",3
142,"RED","blue","incongruent",1,517.676044241,111,"n","n","n","Inc","Inc",3
143,"BLUE","blue","congruent",1,600.32368949,111,"n","n","y","Neu","Inc",3
144,"XXXX","blue","neutral",1,533.853460729,111,"n","n","y","Neu","Neu",3
145,"BLUE","blue","congruent",1,551.117755283,111,"n","n","y","Neu","Neu",3
146,"RED","blue","incongruent",1,601.533434819,111,"n","n","y","Inc","Neu",3
147,"BLUE","blue","congruent",1,551.014777753,111,"n","n","y","Neu","Inc",3
148,"XXXX","red","neutral",1,667.825297496,111,"n","n","n","Neu","Neu",3
149,"BLUE","blue","congruent",1,599.906967356,111,"n","n","n","Neu","Neu",3
150,"XXXX","red","neutral",1,550.761343969,111,"n","n","n","Neu","Neu",3
1,"XXXX","red","neutral",1,500.657805038,112,"n","n","n","Neu",NA,3
2,"BLUE","blue","congruent",1,483.218352456,112,"n","n","n","Neu","Neu",3
3,"BLUE","blue","congruent",1,517.604505338,112,"n","y","y","Neu","Neu",3
